name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj_hoc,FDR,falsePos,WT_rep1,WT_rep2,SMC4KD_rep1,SMC4KD_rep2
PBANKA_1038600,8379.25,7971.65,8786.85,1.10237777939861,0.140618713079982,8.10464200751672,0.638368485832446,1,0.879737379502084,3180.25062690003,7114.7,8828.6,9952.9,7620.8
PBANKA_0623600,1877.625,1782.4,1972.85,1.10704246778687,0.146710567097183,5.94811339761162,0.638488222103839,1,0.879737379502084,3181.13036427954,1755.2,1809.6,2517.4,1428.3
PBANKA_0622921,78.75,84.7,72.8,0.868322526422489,-0.203697083503787,1.39274642505,0.638573169106771,1,0.879737379502084,3182.01010165904,65.1,104.3,71.3,74.3
PBANKA_1140800,412.075,388.95,435.2,1.11748502071412,0.160255492986859,3.76682687185155,0.639609100192705,1,0.880736011437121,3186.5028893795,422.1,355.8,430.2,440.2
PBANKA_0107500,1370.175,1436,1304.35,0.907541803581372,-0.139963996208167,5.49441425620257,0.63965154031526,1,0.880736011437121,3187.38362539094,1682,1190,1318.8,1289.9
PBANKA_0204000,156.2,145.95,166.45,1.14764353577047,0.198674602784236,2.37248720403672,0.640418578636635,1,0.881361543024736,3190.52878574954,109.4,182.5,143.4,189.5
PBANKA_0810000,2062.075,1968.9,2155.25,1.09394262168098,0.129537069403599,6.08342250372855,0.640550322205077,1,0.881361543024736,3191.41014729257,2258.6,1679.2,2143.9,2166.6
PBANKA_0938500,4458.75,4258.6,4658.9,1.09408459350044,0.129724290146333,7.1947792156747,0.640729515434733,1,0.881361543024736,3192.29150883559,4065.3,4451.9,4273.2,5044.6
PBANKA_1307000,12235.9,12831.65,11640.15,0.907088711627573,-0.140684444280564,8.65081780712531,0.641049004969904,1,0.881361543024736,3193.17287037862,14485.3,11178,13196.7,10083.6
PBANKA_1032700,2888.475,3023.85,2753.1,0.909981350470139,-0.136091116455095,6.56905903136419,0.641159015623596,1,0.881361543024736,3194.05423192164,3632.4,2415.3,2719.2,2787
PBANKA_1415100,3218.775,3367.4,3070.15,0.911478316274855,-0.133719759385254,6.72504976722252,0.641167086788013,1,0.881361543024736,3194.93559346467,3819.5,2915.3,3472.2,2668.1
PBANKA_0208100,5672.825,5419,5926.65,1.09374517248433,0.129276649266534,7.54208742473402,0.642197672968601,1,0.882222350741477,3198.93824378859,5242.1,5595.9,5988.7,5864.6
PBANKA_1409000,1923.9,1841.55,2006.25,1.08973836945963,0.123981806204,5.98300262423955,0.642267370558144,1,0.882222350741477,3199.82046613934,1746.2,1936.9,1949,2063.5
PBANKA_1115300,254413.775,241988.65,266838.9,1.10269675988461,0.141036106288524,13.0285388114415,0.642324440796724,1,0.882222350741477,3200.70268849008,202323.8,281653.5,257881.2,275796.6
PBANKA_1327021,713.325,675.95,750.7,1.11044618160512,0.151139473557666,4.55423433901997,0.642767754622832,1,0.88240741912089,3202.25652398971,667.9,684,595.9,905.5
PBANKA_1239100,1444.525,1377.5,1511.55,1.09729224485307,0.13394781384469,5.57035429633116,0.642874088455097,1,0.88240741912089,3203.13893140883,1400.9,1354.1,1714.6,1308.5
PBANKA_1007300,5161.75,4891.45,5432.05,1.11089531262462,0.151722867966005,7.40572148355987,0.642990435245425,1,0.88240741912089,3204.02133882795,3542.9,6240,4887.1,5977
PBANKA_1410800,255.7,239.8,271.6,1.1377417031027,0.186173065597479,3.07814948142765,0.643194186798011,1,0.882444006832183,3205.03663281449,179,300.6,251.6,291.6
PBANKA_1130800,1223.725,1145.1,1302.35,1.13546093809805,0.183278075589881,5.33283304105134,0.643734973967892,1,0.882803931263758,3207.22668228123,1652.2,638,1164.3,1440.4
PBANKA_1144000,3189.075,3052.9,3325.25,1.08939782000191,0.123530885311389,6.71153920685746,0.644263602167388,1,0.882803931263758,3208.1094862125,2897.6,3208.2,3421.5,3229
PBANKA_1016100,820.075,780.45,859.7,1.10215299043001,0.140324499058747,4.75470962906937,0.644328393875972,1,0.882803931263758,3208.99229014376,726.7,834.2,779.6,939.8
PBANKA_1139800,7758.85,8123.1,7394.6,0.910431081904866,-0.135378283129774,7.99361557317114,0.644686388843692,1,0.882803931263758,3209.87509407502,7195.2,9051,8044.2,6745
PBANKA_1452400,378.55,357.4,399.7,1.12043563935984,0.164059779197989,3.64304185913486,0.644772799044261,1,0.882803931263758,3210.75789800629,314.5,400.3,400.1,399.3
PBANKA_0819000,49209.55,46723.1,51696,1.10639892202154,0.145871655965712,10.6584476336884,0.644774226662123,1,0.882803931263758,3211.64070193755,57024.6,36421.6,53144.7,50247.3
PBANKA_1025700,911.625,960.15,863.1,0.900454152836122,-0.151275272570142,4.9055861549759,0.645058504725252,1,0.882803931263758,3212.52350586881,714.9,1205.4,889.5,836.7
PBANKA_0820200,355.8,330.8,380.8,1.15471459677298,0.207536314238014,3.55133120301461,0.645139404267995,1,0.882803931263758,3213.40630980008,216.9,444.7,272.2,489.4
PBANKA_1141100,807.125,766.9,847.35,1.10332813944867,0.14186192488298,4.73301939824428,0.645297846054396,1,0.882803931263758,3214.28911373134,891.2,642.6,820.8,873.9
PBANKA_0211300,1785.475,1702.05,1868.9,1.0971518916093,0.13376326876954,5.87600616964555,0.645367026961863,1,0.882803931263758,3215.17191766261,2005.5,1398.6,2016,1721.8
PBANKA_1305000,9039.925,8594.45,9485.4,1.10385755397836,0.142554013213816,8.21404667149869,0.645700017778009,1,0.882803931263758,3216.05472159387,6742.4,10446.5,9743.4,9227.4
PBANKA_1328600,124.425,116.45,132.4,1.13712132756397,0.185386193840076,2.05487823458592,0.645724375503092,1,0.882803931263758,3216.93752552513,114.8,118.1,111.6,153.2
PBANKA_1431700,669.7,636,703.4,1.10665844793557,0.146210026543853,4.46318964822998,0.645759648696849,1,0.882803931263758,3217.8203294564,591.1,680.9,627.6,779.2
PBANKA_0903500,798.25,754.8,841.7,1.11295549106782,0.154395898070978,4.71778666339815,0.645972016296041,1,0.882852045310798,3218.87855720317,949.9,559.7,925.6,757.8
PBANKA_1322400,5419.625,5155.05,5684.2,1.10249248682928,0.140768824262547,7.47637729235013,0.646221354149462,1,0.882950646483896,3220.12100772677,5790.7,4519.4,6788.1,4580.3
PBANKA_0618300,292.875,273.9,311.85,1.14250191276017,0.192196580624533,3.2726301581784,0.646456926545752,1,0.882953881582718,3221.01576001375,199.7,348.1,255.9,367.8
PBANKA_1406400,5105.875,5336,4875.75,0.913680502142696,-0.130238326273415,7.39024588384977,0.646855553833254,1,0.882953881582718,3221.89871389534,5669.6,5002.4,5377.4,4374.1
PBANKA_1112600,954.25,909.75,998.75,1.09846637957501,0.135490714310423,4.97285009004094,0.646983469471769,1,0.882953881582718,3222.78166777692,839.6,979.9,979.7,1017.8
PBANKA_1001300,1288.725,1348.95,1228.5,0.910251376193323,-0.135663078030226,5.40593574463302,0.646997444428046,1,0.882953881582718,3223.6646216585,1489.5,1208.4,1357.4,1099.6
PBANKA_1031400,922.825,966.7,878.95,0.909786962322719,-0.136399334611643,4.92407417150831,0.647109688047378,1,0.882953881582718,3224.54757554008,892.1,1041.3,807.9,950
PBANKA_1420700,12667.925,13279.5,12056.35,0.907877028553019,-0.139431196392374,8.70084537081582,0.647361891125096,1,0.88305620133489,3225.80430347635,14016.2,12542.8,14353.2,9759.5
PBANKA_1424400,1713.325,1636.95,1789.7,1.09391285774921,0.12949781610084,5.81576296899799,0.647701734872539,1,0.883277981628314,3227.49774486986,1435.2,1838.7,1693.2,1886.2
PBANKA_0110200,2989.05,2859.8,3118.3,1.09069660693101,0.125249850930774,6.6180575005249,0.648487177977519,1,0.883742127968368,3230.07747772439,2575.8,3143.8,3032.6,3204
PBANKA_1207400,734.875,771.7,698.05,0.903185922359824,-0.146905095379581,4.5978673071765,0.648540858006692,1,0.883742127968368,3230.96121985235,919.2,624.2,736.7,659.4
PBANKA_0510600,3740.425,3513.55,3967.3,1.12862968751012,0.174572203888883,6.94201430631588,0.648574144487321,1,0.883742127968368,3231.84496198032,4817.3,2209.8,4996.2,2938.4
PBANKA_1100400,102.7,95.4,110,1.15244116258355,0.204693096324233,1.78776100994983,0.64879818302791,1,0.88378000929817,3232.86727401271,100.3,90.5,148.5,71.5
PBANKA_1039200,543.525,571.55,515.5,0.903084162851062,-0.14706764907519,4.16188767486959,0.648956663460165,1,0.88378000929817,3233.751054022,509.7,633.4,509.1,521.9
PBANKA_0702300,616.575,647,586.15,0.905741027698167,-0.142829485524806,4.34434162781412,0.649139886498787,1,0.883787993011872,3234.66405442345,665.2,628.8,576.1,596.2
PBANKA_1348900,4656.9,4451.2,4862.6,1.09232198347716,0.127398181802835,7.25760038374443,0.649656180439959,1,0.884142624058145,3236.84614667687,4689.8,4212.6,5324.2,4401
PBANKA_1440400,165.075,155.5,174.65,1.12428997125022,0.169014176245641,2.45696460326803,0.649829932335791,1,0.884142624058145,3237.73028930093,150,161,180.3,169
PBANKA_1133000,556.725,524.4,589.05,1.12582971268874,0.170988629160469,4.19593826587294,0.650002885413909,1,0.884142624058145,3238.61443192499,383.2,665.6,483.4,694.7
PBANKA_0935300,1367.65,1432.65,1302.65,0.908673555361113,-0.138166001401609,5.49172819120018,0.650110089213133,1,0.884142624058145,3239.49857454904,1643.1,1222.2,1474.2,1131.1
PBANKA_0930900,4014.25,4194.95,3833.55,0.914091990185721,-0.129588735833054,7.04314975686255,0.650411777630575,1,0.884311565602498,3241.00188793315,3655.9,4734,4222.6,3444.5
PBANKA_1434500,853.05,894.5,811.6,0.906295579985883,-0.141946446123742,4.81224151909816,0.651365130760664,1,0.885366188374356,3245.75244658039,1037.6,751.4,889.5,733.7
PBANKA_0615600,1630.4,1704.3,1556.5,0.91392040570084,-0.129859569976975,5.74387801758653,0.651686901767359,1,0.88541335461639,3246.8107713783,1433.4,1975.2,1501.7,1611.3
PBANKA_1418700,333.875,315,352.75,1.11749599636354,0.160269662695559,3.4659033866612,0.651887738793496,1,0.88541335461639,3247.69618473292,357,273,367.5,338
PBANKA_1400071,221.75,208.7,234.8,1.12765506634724,0.173325835314628,2.87714171028305,0.651932891448432,1,0.88541335461639,3248.58159808753,188.9,228.5,266.2,203.4
PBANKA_1310600,4414.275,4212.45,4616.1,1.09619598670682,0.132505757944818,7.18018021408619,0.652709571220107,1,0.886111592939809,3252.0295460891,3420.9,5004,4537.7,4694.5
PBANKA_0515350,951.625,995.95,907.3,0.911702139045287,-0.133365534435528,4.96824534476013,0.652939630266791,1,0.886111592939809,3252.91565768204,889.3,1102.6,911,903.6
PBANKA_1329000,5543.525,5262.3,5824.75,1.10664197189394,0.146188547395937,7.50904906269737,0.652980487512538,1,0.886111592939809,3253.80176927498,6361,4163.6,6972.7,4676.8
PBANKA_0517200,1626.2,1555.95,1696.45,1.09084038255286,0.125440014451212,5.74070413164504,0.653835235788984,1,0.886449942994436,3255.93064061856,1423.5,1688.4,1791.9,1601
PBANKA_0617600,2620.35,2496.15,2744.55,1.10017329795867,0.137730793216678,6.4280273194825,0.653843495072935,1,0.886449942994436,3256.81709056156,1940.5,3051.8,2393.8,3095.3
PBANKA_0716000,19470.975,20333,18608.95,0.915201992047905,-0.127837902567272,9.32089498667012,0.653990960901935,1,0.886449942994436,3257.70354050455,20918.6,19747.4,19831.1,17386.8
PBANKA_0102300,1059.125,1107.05,1011.2,0.912891106425392,-0.13148531527972,5.12332894748542,0.654192624703608,1,0.886449942994436,3258.58999044755,1206.6,1007.5,1038,984.4
PBANKA_1139500,3401.125,3542.6,3259.65,0.920189212552137,-0.119997551170349,6.804284824095,0.654409213230498,1,0.886449942994436,3259.47644039054,3486,3599.2,3459.3,3060
PBANKA_1222100,3766.025,3608.8,3923.25,1.08709002511014,0.120471419115904,6.95137386486182,0.654597341273957,1,0.886449942994436,3260.36289033353,3661.3,3556.3,3924.7,3921.8
PBANKA_1416500,151.075,161.2,140.95,0.880305362949127,-0.183924037961686,2.32054814890525,0.654624068911976,1,0.886449942994436,3261.24934027653,118.4,204,129.6,152.3
PBANKA_1232300,6890.875,7189.7,6592.05,0.916880757100731,-0.125193975380573,7.82256721575552,0.654652978169681,1,0.886449942994436,3262.13579021952,7151.8,7227.6,6535.7,6648.4
PBANKA_1236300,1216.075,1269.7,1162.45,0.915358116583906,-0.127591813850127,5.32200689913062,0.654911341829597,1,0.886536069964599,3263.33927353969,1294.2,1245.2,1110.2,1214.7
PBANKA_1310800,9920.325,9437.5,10403.15,1.10247545864456,0.140746541419204,8.34809704616382,0.655072408109503,1,0.886536069964599,3264.22580960965,7375,11500,9374.2,11432.1
PBANKA_1312800,11322.325,11840.45,10804.2,0.912435206531946,-0.13220598042811,8.53887740780182,0.655712752006321,1,0.887161727734863,3267.4166432475,12996.7,10684.2,12233.3,9375.1
PBANKA_1146000,388.525,409.4,367.65,0.896790072836294,-0.157157786803252,3.68138086224928,0.655905847041486,1,0.887182094410349,3268.37883580773,449.2,369.6,344.3,391
PBANKA_0620500,572.125,543.35,600.9,1.10740285905018,0.147180151680412,4.23633526847658,0.65658790477696,1,0.887550723789,3270.62441716246,476.3,610.4,556.4,645.4
PBANKA_0929000,349.45,330.15,368.75,1.11682735293623,0.159406181064033,3.52913812975541,0.656703315990554,1,0.887550723789,3271.51196788625,324.5,335.8,317.7,419.8
PBANKA_1242400,10778.775,11311.75,10245.8,0.905899761830813,-0.142576670565132,8.46774182816698,0.656712726993787,1,0.887550723789,3272.39951861004,8353.9,14269.6,9998.4,10493.2
PBANKA_0521241,94.3,104.15,84.45,0.802128859929824,-0.318094074356418,1.68749436557885,0.657080065615822,1,0.887806390174523,3274.22996696364,185.3,23,69.5,99.4
PBANKA_1405900,2728.275,2605.65,2850.9,1.09392130371163,0.129508954923257,6.4867938014307,0.657584643072031,1,0.888090903931917,3276.16734460484,2819,2392.3,3394,2307.8
PBANKA_1026300,12871.275,12289.15,13453.4,1.09482097361382,0.130694977958375,8.72377014911794,0.657683118795786,1,0.888090903931917,3277.05543550877,10636.9,13941.4,12606,14300.8
PBANKA_1425350,688.675,655.9,721.45,1.10030062708016,0.137897754606448,4.50356510654727,0.65790975332439,1,0.888090903931917,3277.94352641271,630.9,680.9,651.7,791.2
PBANKA_1039600,2581.75,2453.25,2710.25,1.1039024069797,0.142612632994733,6.40758908040871,0.658003535483973,1,0.888090903931917,3278.83161731664,3205.8,1700.7,2755.2,2665.3
PBANKA_1421000,11714.65,11191.8,12237.5,1.09341182066648,0.128836877435141,8.58802611427637,0.65902785352779,1,0.889232546474134,3283.93579412898,11667.2,10716.4,13783.1,10691.9
PBANKA_1114600,7453.55,7789.45,7117.65,0.913684194222482,-0.130232496517364,7.93586029645278,0.659820686204892,1,0.89006131005928,3287.88647935898,8579.8,6999.1,7946.3,6289
PBANKA_0101700,5349.9,5098.6,5601.2,1.09835565459008,0.135345283880172,7.4577452430221,0.660673887247427,1,0.890561256828983,3290.62384398309,5921.7,4275.5,6568.3,4634.1
PBANKA_1014300,1243.775,1187.9,1299.65,1.09331364095895,0.128707329048984,5.3550237519637,0.660715455506591,1,0.890561256828983,3291.51440523992,1306.9,1068.9,1184,1415.3
PBANKA_0524500,78.1,84.1,72.1,0.865239944971529,-0.208827824083464,1.37896677746947,0.660744251166123,1,0.890561256828983,3292.40496649675,62.4,105.8,53.2,91
PBANKA_0308800,1045.55,1098.2,992.9,0.905016478111947,-0.143984034543491,5.10330483219823,0.660906186585105,1,0.890561256828983,3293.29552775358,877.6,1318.8,815.7,1170.1
PBANKA_1239600,2425.35,2324.55,2526.15,1.0863327294953,0.119466049433523,6.31714310308574,0.661250207504494,1,0.890783937278966,3295.00978399489,2545.1,2104,2636.8,2415.5
PBANKA_1105800,332,313.6,350.4,1.11645193073585,0.158921136711743,3.45629134440811,0.661922796629218,1,0.890920019760623,3296.4040731143,323.6,303.6,288.5,412.3
PBANKA_1441700,803.125,765.35,840.9,1.09783961330707,0.134667302077305,4.72533525621949,0.661988213432489,1,0.890920019760623,3297.29499313407,820.7,710,729,952.8
PBANKA_0931300,8415.4,8780.1,8050.7,0.917002955534316,-0.125001711200261,8.11080126252708,0.66233449361375,1,0.890920019760623,3298.18591315383,8038.4,9521.8,8135.2,7966.2
PBANKA_1414200,1810.05,1888.65,1731.45,0.917409139422927,-0.124362814964267,5.89453830085747,0.662552504624573,1,0.890920019760623,3299.07683317359,1569,2208.3,1709.5,1753.4
PBANKA_0714000,143632.225,137213.35,150051.1,1.09356751364633,0.129042290889937,12.2037501765924,0.663491905696586,1,0.890920019760623,3299.96775319335,121020.3,153406.4,154241.4,145860.8
PBANKA_1462300,872.95,914.95,830.95,0.909647730607525,-0.136620138256003,4.84343490368715,0.663497755714754,1,0.890920019760623,3300.85867321311,730.3,1099.6,857.7,804.2
PBANKA_1232400,2188.05,2096.2,2279.9,1.08804429339113,0.121737288716027,6.16830949699372,0.663753605173399,1,0.890920019760623,3301.74959323287,1864.5,2327.9,2014.3,2545.5
PBANKA_0713800,573.2,536.75,609.65,1.13259519769844,0.17963231779939,4.24336582253507,0.663959706887143,1,0.890920019760623,3302.64051325263,763.7,309.8,693.7,525.6
PBANKA_0812400,369,348.8,389.2,1.11343607955359,0.15501873786704,3.60927451452721,0.663977997521543,1,0.890920019760623,3303.53143327239,398.6,299,419.9,358.5
PBANKA_1232200,17946.875,18818.6,17075.15,0.907317193959576,-0.140321096335058,9.20335112957435,0.664180663880325,1,0.890920019760623,3304.42235329215,21686.8,15950.4,20766.1,13384.2
PBANKA_1238700,1842.875,1762.8,1922.95,1.09170050969773,0.126577130585067,5.920684850506,0.664555568846622,1,0.890920019760623,3305.31327331191,1446.1,2079.5,1736.9,2109
PBANKA_1009400,738.125,699.05,777.2,1.11356462765824,0.155185289869195,4.60218301560657,0.664561157216902,1,0.890920019760623,3306.20419333167,537.8,860.3,605.3,949.1
PBANKA_0313600,2427.3,2551.95,2302.65,0.901841744938197,-0.149053803118372,6.31852757289473,0.66463699127256,1,0.890920019760623,3307.09511335143,3248.3,1855.6,2844.5,1760.8
PBANKA_0814800,893.4,831,955.8,1.1520629497214,0.204219549045567,4.87596228697872,0.66475321811672,1,0.890920019760623,3307.98603337119,427.5,1234.5,632.8,1278.8
PBANKA_0411100,574.625,545.1,604.15,1.10598979216402,0.145338070145579,4.24507682438163,0.664833739414833,1,0.890920019760623,3308.87695339095,651.6,438.6,625.1,583.2
PBANKA_1233300,3880.15,4059.25,3701.05,0.911527921165134,-0.133641246511565,6.99454015999274,0.664839742210245,1,0.890920019760623,3309.76787341071,4758.5,3360,4373.7,3028.4
PBANKA_0924800,2674.025,2795.7,2552.35,0.912403888904902,-0.132255499079201,6.45795677224594,0.664848282442483,1,0.890920019760623,3310.65879343047,3475.1,2116.3,2711.5,2393.2
PBANKA_1337800,3195.05,3067.2,3322.9,1.08322984524745,0.115339393838439,6.71437286844872,0.664904206327924,1,0.890920019760623,3311.54971345024,3193.1,2941.3,3388,3257.8
PBANKA_0523200,195.45,184,206.9,1.12556724490822,0.170652250481624,2.69652094284948,0.664974074788693,1,0.890920019760623,3312.44063347,171.7,196.3,164,249.8
PBANKA_0304200,410.775,386.9,434.65,1.12638608190862,0.171701412662536,3.75886156369877,0.665080934097456,1,0.890920019760623,3313.33155348976,289.2,484.6,363.2,506.1
PBANKA_1348500,1453.725,1386.9,1520.55,1.09740630442978,0.134097769004493,5.57872924943321,0.665105854607569,1,0.890920019760623,3314.22247350952,1109.9,1663.9,1358.3,1682.8
PBANKA_0906600,1451.125,1512.35,1389.9,0.918872598244553,-0.122063249284117,5.57658280592212,0.665938285829854,1,0.891578715687947,3317.56440107485,1546.4,1478.3,1270.7,1509.1
PBANKA_0211100,455.3,479.65,430.95,0.896433031335305,-0.157732285323237,3.91033693444749,0.665955444469303,1,0.891578715687947,3318.45597979054,586.6,372.7,431.9,430
PBANKA_0300800,438.775,410.65,466.9,1.13287554903298,0.179989383970027,3.86018283650699,0.667084083393302,1,0.89220099195751,3321.66429305781,577.5,243.8,482.5,451.3
PBANKA_1136200,1772.025,1693.4,1850.65,1.09365968603009,0.129163884696979,5.86413548288509,0.66751566594906,1,0.89220099195751,3322.55649404977,1390.1,1996.7,1609.9,2091.4
PBANKA_0913000,5425.125,5692.7,5157.55,0.905773309925226,-0.142778066214537,7.47788375144698,0.667523571815596,1,0.89220099195751,3323.44869504173,7148.2,4237.2,6061.7,4253.4
PBANKA_0415500,1839.575,1928.9,1750.25,0.906455682323606,-0.14169160823829,5.91915060099998,0.667573775920649,1,0.89220099195751,3324.34089603368,2545.1,1312.7,1817.7,1682.8
PBANKA_0834800,1880.775,1805.5,1956.05,1.08379374589862,0.116090227096264,5.95029363061693,0.667651716373999,1,0.89220099195751,3325.23309702564,1675.7,1935.3,2053.8,1858.3
PBANKA_0800900,1057.15,1106.65,1007.65,0.909358072935815,-0.13707960648777,5.12121428843779,0.667662142498999,1,0.89220099195751,3326.1252980176,1353,860.3,1034.6,980.7
PBANKA_1354600,114.125,121.55,106.7,0.884995237332065,-0.176258403641897,1.92051308741338,0.667814162239189,1,0.89220099195751,3327.01749900956,91.3,151.8,104.7,108.7
PBANKA_1425600,1234.525,1292.05,1177,0.910074322026655,-0.135943725794828,5.34447974634661,0.66785263897281,1,0.89220099195751,3327.90970000151,1553.6,1030.5,1310.2,1043.8
PBANKA_0617000,4737.225,4533.15,4941.3,1.08973386633236,0.123975844541104,7.28233556602567,0.668202748205331,1,0.892427083325334,3329.64544788682,5249.3,3817,5023.7,4858.9
PBANKA_1229300,1642.275,1563.2,1721.35,1.10002491308344,0.137536197908954,5.75581952361011,0.668680323858537,1,0.892427083325334,3330.53787497015,1983.9,1142.5,1922.4,1520.3
PBANKA_0600300,403.65,380.25,427.05,1.12398050460948,0.168617012296251,3.73639620293462,0.668846447893298,1,0.892427083325334,3331.43030205347,363.3,397.2,549.5,304.6
PBANKA_1016500,2969.875,3088.65,2851.1,0.92297877036929,-0.115630630369706,6.60888907443201,0.669152084367326,1,0.892427083325334,3332.3227291368,3232.9,2944.4,2991.4,2710.8
PBANKA_1345800,2533.15,2636.3,2430,0.921974599110931,-0.117201090698578,6.37934038891894,0.669197670647765,1,0.892427083325334,3333.21515622012,2429.4,2843.2,2226.3,2633.7
PBANKA_1336400,7230.2,7575.25,6885.15,0.909068578940135,-0.137538961342729,7.89177032343249,0.669397322770761,1,0.892427083325334,3334.10758330345,6027.5,9123,8070,5700.3
PBANKA_1002500,5811.2,6055.05,5567.35,0.919444047328399,-0.121166312635116,7.5768232858822,0.669495487869184,1,0.892427083325334,3335.00001038677,6198.3,5911.8,6089.2,5045.5
PBANKA_0714300,12176.95,11599.75,12754.15,1.09966034270948,0.137057980514907,8.64373745286357,0.669569113666716,1,0.892427083325334,3335.8924374701,8779.6,14419.9,11626.3,13882
PBANKA_0812700,3238.375,3366,3110.75,0.924168771466188,-0.113771754584443,6.73360467485086,0.669943664250658,1,0.892427083325334,3336.78486455342,3376.6,3355.4,3285.9,2935.6
PBANKA_0826500,1246.25,1309,1183.5,0.905099574030222,-0.143851576661407,5.35616271215769,0.669964045784691,1,0.892427083325334,3337.67729163675,972.5,1645.5,980.5,1386.5
PBANKA_1447100,3510.3,3368,3652.6,1.08446997257781,0.116990107401313,6.84999692940476,0.669991916259297,1,0.892427083325334,3338.56971872008,3428.1,3307.9,4049.2,3256
PBANKA_1123100,2850.7,2735.35,2966.05,1.08465519901229,0.117236497293996,6.54972562983872,0.670351984716144,1,0.892668075852631,3340.36393984054,2466.5,3004.2,2780.1,3152
PBANKA_1452600,2233.65,2143.2,2324.1,1.08502422682705,0.117727256064251,6.1979936209813,0.67096547552892,1,0.893246317007911,3343.42096456061,1846.5,2439.9,2284.7,2363.5
PBANKA_0611400,994.875,1039.6,950.15,0.913422063821169,-0.13064645627583,5.03337377550192,0.671676462691377,1,0.893954010040367,3346.96381359113,1156,923.2,1077.5,822.8
PBANKA_0208900,1120.275,1049.85,1190.7,1.13513938286895,0.182869455778439,5.20290188452781,0.672135033657513,1,0.89412349974135,3348.49250653136,750.2,1349.5,667.1,1714.3
PBANKA_1221100,497.475,471.4,523.55,1.11166102065871,0.152716933412815,4.03622038154723,0.672193114702201,1,0.89412349974135,3349.3866300311,442.9,499.9,642.2,404.9
PBANKA_0509400,266.6,281.25,251.95,0.894781775430387,-0.160392222446476,3.14183413902041,0.672469269794222,1,0.89412349974135,3350.28075353084,306.4,256.1,301.4,202.5
PBANKA_1327500,155.775,164.65,146.9,0.892567908319028,-0.163966158498466,2.37055912400171,0.672624026086477,1,0.89412349974135,3351.17487703058,159.1,170.2,121.1,172.7
PBANKA_1303300,6825.5,6539.35,7111.65,1.08747439664873,0.120981434742763,7.80891499283547,0.673388506565564,1,0.89412349974135,3352.06900053032,6811.1,6267.6,7833,6390.3
PBANKA_0720900,112696.025,107038.6,118353.45,1.10572460419756,0.144992107424013,11.8538048617394,0.673495288588292,1,0.89412349974135,3352.96312403006,75590.6,138486.6,106918.8,129788.1
PBANKA_1308800,1837.625,1764,1911.25,1.08315004593377,0.11523310954856,5.91720771411391,0.673677785584408,1,0.89412349974135,3353.8572475298,1891.7,1636.3,2081.2,1741.3
PBANKA_0834700,2655.525,2765.9,2545.15,0.920657557823,-0.119263454856468,6.44719239313443,0.674124228366195,1,0.89412349974135,3354.75137102954,2293,3238.8,2557.8,2532.5
PBANKA_1320300,368.65,348.7,388.6,1.11667025622935,0.159203232433697,3.60424191868458,0.674496636530615,1,0.89412349974135,3355.64549452929,291,406.4,331.4,445.8
PBANKA_0835400,4832.65,5035.2,4630.1,0.919765645533379,-0.1206617827362,7.31072281122409,0.67452348221544,1,0.89412349974135,3356.53961802903,4301.2,5769.2,4580.6,4679.6
PBANKA_0913700,1491.275,1427.65,1554.9,1.08819484954954,0.121936905218795,5.61658721880547,0.674528224522143,1,0.89412349974135,3357.43374152877,1657.6,1197.7,1585.8,1524
PBANKA_1023400,1877.475,1799.55,1955.4,1.08573059088334,0.118666162613001,5.94833428283731,0.674645447976217,1,0.89412349974135,3358.32786502851,2113.1,1486,1955.9,1954.9
PBANKA_1001700,266.625,251.75,281.5,1.1226025441908,0.166847234043072,3.13834730615546,0.674666719916277,1,0.89412349974135,3359.22198852825,190.7,312.8,259.3,303.7
PBANKA_0907300,2073.2,1982.75,2163.65,1.09193274964208,0.126884005758215,6.09040686217205,0.674769889592585,1,0.89412349974135,3360.11611202799,1611.5,2354,1824.5,2502.8
PBANKA_1430200,769.8,721.2,818.4,1.13213683027966,0.179048333113493,4.66696082632811,0.674790948779362,1,0.89412349974135,3361.01023552773,1072.8,369.6,926.4,710.4
PBANKA_0914900,1215.675,1266.8,1164.55,0.919659783215344,-0.120827842244815,5.32126788939813,0.674831279193221,1,0.89412349974135,3361.90435902748,1194.8,1338.8,1240.7,1088.4
PBANKA_1421200,2048.5,1968.9,2128.1,1.08095682215149,0.112308897066998,6.07355047659357,0.674854200788123,1,0.89412349974135,3362.79848252722,1935,2002.8,2252.1,2004.1
PBANKA_1409600,27826.2,29114.6,26537.8,0.911482567145915,-0.133713031088828,9.83598220254812,0.675403983812457,1,0.894467729760942,3364.98759936066,31541,26688.2,32637.1,20438.5
PBANKA_0311800,2351.075,2229.85,2472.3,1.10921302139405,0.149536457831859,6.27166794881561,0.675947765493609,1,0.894467729760942,3365.88206709043,1740.7,2719,1657.1,3287.5
PBANKA_0825900,18434.35,19203.3,17665.4,0.919902253878212,-0.120447522127469,9.2419800497966,0.67594925664491,1,0.894467729760942,3366.77653482019,20116,18290.6,19148.5,16182.3
PBANKA_0615100,243,258.05,227.95,0.886339078914654,-0.174069371406571,3.00215744719772,0.6759841961829,1,0.894467729760942,3367.67100254995,192.5,323.6,171.7,284.2
